customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
2948,34,28,2,Undergraduate,71,194,no,0,0,0,no,no
4434,,64,,Undergraduate,,121,yes,0.6,0,0,no,no
137,41,2,2,Undergraduate,44,0,no,0,0,0,no,no
4486,24,21,3,Undergraduate,85,0,no,0,0,0,no,no
2018,52,26,4,Advanced or Professional,40,0,yes,1.1,0,0,yes,no
366,30,,,Undergraduate,,0,no,0,0,0,no,no
1544,40,18,2,Advanced or Professional,19,148,yes,0.1,0,0,no,no
3572,41,20,1,Undergraduate,95,0,no,0,0,0,yes,no
4194,34,42,2,Advanced or Professional,92,0,no,0,0,0,yes,no
2520,44,42,1,Graduate,102,0,no,0,0,0,no,no
1238,46,1,2,Graduate,125,129,no,0,0,0,no,yes
3569,66,27,1,Undergraduate,32,0,no,0,0,0,yes,no
421,58,2,2,Graduate,106,122,no,0,0,1,yes,yes
1528,39,0,1,Advanced or Professional,85,0,no,0,1,0,no,no
2782,33,37,2,Advanced or Professional,48,0,yes,0.3,0,0,yes,no
4413,25,21,4,Advanced or Professional,107,97,no,0,0,0,no,no
365,26,14,1,Advanced or Professional,64,0,no,0,1,0,yes,no
187,35,16,3,Undergraduate,88,0,no,0,0,0,no,no
443,30,38,1,Advanced or Professional,121,179,yes,2,0,0,no,no
1240,35,38,2,Undergraduate,35,109,no,0,0,0,yes,no
1800,57,31,3,Graduate,58,0,yes,1.9,0,0,yes,no
5901,55,41,2,Undergraduate,38,0,yes,0.7,0,0,yes,no
2411,39,39,1,Graduate,120,0,no,0,0,0,yes,no
4123,28,15,4,Advanced or Professional,50,0,no,0,0,0,yes,no
2570,55,3,1,Advanced or Professional,123,103,yes,5,1,0,no,yes
5615,91,62,,Undergraduate,234,122,yes,6.3,0,0,yes,no
2980,37,40,1,Graduate,31,0,yes,2.1,1,1,yes,no
18,27,39,1,Graduate,70,0,no,0,0,0,yes,no
2701,62,14,2,Graduate,37,107,no,0,0,0,no,no
1432,56,42,1,Graduate,136,0,no,0,0,0,no,no
3610,45,21,2,Graduate,194,125,no,0,0,0,yes,yes
1455,31,11,4,Advanced or Professional,67,85,no,0,0,0,yes,no
5105,52,36,2,Advanced or Professional,114,0,no,0,0,0,yes,yes
2786,64,2,4,Graduate,145,0,no,0,0,1,no,yes
2008,52,31,3,Graduate,82,0,no,0,0,0,no,no
5544,57,27,4,Undergraduate,82,0,yes,0.7,0,0,yes,no
766,50,32,1,Undergraduate,88,268,no,0,0,0,no,yes
238,50,0,4,Advanced or Professional,86,0,no,0,0,0,yes,no
3731,35,12,3,Undergraduate,87,0,yes,2,0,0,yes,no
4928,26,18,4,Graduate,157,165,no,0,0,0,yes,yes
512,44,36,3,Graduate,85,148,no,0,0,1,yes,no
3985,50,21,1,Undergraduate,121,0,no,0,0,0,yes,no
2790,63,42,2,Undergraduate,93,0,no,0,0,0,yes,no
1298,50,4,3,Undergraduate,55,0,no,0,0,0,yes,no
774,,,,Graduate,17,86,yes,0.3,0,0,no,no
1618,,,,Graduate,,0,no,0,0,0,no,no
1445,55,36,1,Advanced or Professional,47,155,yes,0.1,0,0,yes,no
4038,25,36,1,Undergraduate,13,0,no,0,0,0,yes,no
581,41,29,4,Undergraduate,54,100,no,0,0,0,yes,no
3625,48,38,3,Graduate,147,0,no,0,0,0,no,no
5399,41,34,1,Advanced or Professional,104,0,no,0,0,0,yes,yes
3080,65,4,1,Undergraduate,18,87,no,0,0,0,yes,no
5028,26,9,2,Undergraduate,90,0,yes,0.8,0,0,yes,no
4947,34,36,3,Undergraduate,46,0,no,0,0,0,no,no
3672,58,9,1,Advanced or Professional,31,0,no,0,0,0,no,no
3053,57,11,1,Advanced or Professional,136,258,yes,3.3,0,1,no,yes
5204,33,24,1,Graduate,65,0,yes,0.7,0,0,yes,no
1426,35,19,3,Undergraduate,162,0,yes,1.5,0,0,no,no
4213,34,42,1,Graduate,111,0,no,0,0,0,yes,no
5533,54,0,3,Undergraduate,36,169,no,0,0,0,yes,no
4208,56,38,2,Advanced or Professional,160,129,no,0,0,0,yes,no
3375,38,28,4,Undergraduate,102,130,no,0,0,0,no,no
2832,32,26,1,Undergraduate,100,0,no,0,0,0,yes,no
1011,30,0,2,Advanced or Professional,197,74,no,0,0,0,yes,yes
3101,62,40,4,Undergraduate,64,78,yes,0.6,0,0,yes,no
2637,48,31,1,Undergraduate,130,0,no,0,0,0,no,no
3289,61,10,3,Graduate,78,0,yes,0.5,0,0,no,no
873,26,18,2,Graduate,51,88,yes,1.4,0,0,no,no
3243,40,26,2,Graduate,119,0,no,0,0,0,no,yes
4031,62,6,2,Graduate,59,144,no,0,0,0,yes,no
4721,25,42,1,Undergraduate,45,177,no,0,0,0,yes,no
3504,39,24,1,Advanced or Professional,65,179,no,0,0,0,yes,no
1986,50,7,4,Undergraduate,27,0,no,0,0,0,no,no
709,50,13,2,Undergraduate,51,187,no,0,1,0,yes,no
4594,37,20,2,Undergraduate,104,210,no,0,0,1,no,yes
4424,41,2,1,Advanced or Professional,169,142,no,0,0,0,yes,yes
236,31,4,3,Advanced or Professional,143,0,no,0,0,0,yes,yes
683,41,14,1,Graduate,104,260,yes,3.1,0,0,no,yes
3086,27,4,1,Undergraduate,43,0,no,0,0,0,no,no
706,45,36,3,Advanced or Professional,109,0,no,0,0,0,yes,no
4957,,,,Undergraduate,148,0,yes,6.3,0,0,no,no
1312,64,0,2,Advanced or Professional,155,126,no,0,0,0,no,yes
3615,47,14,2,Graduate,132,237,no,0,0,0,no,no
5960,34,22,1,Graduate,28,0,no,0,0,0,yes,no
470,37,28,1,Advanced or Professional,187,180,no,0,0,0,no,yes
918,66,14,1,Advanced or Professional,35,179,no,0,0,0,yes,no
5758,29,18,2,Undergraduate,80,0,no,0,0,0,no,no
4858,53,8,2,Undergraduate,69,156,no,0,0,0,yes,no
4179,49,18,3,Undergraduate,96,105,yes,0,0,0,no,no
4399,34,22,2,Undergraduate,129,0,no,0,0,0,no,no
5868,54,9,2,Graduate,192,346,yes,2.9,0,1,no,yes
1253,38,41,4,Graduate,106,0,yes,1.5,0,0,no,no
4313,58,36,4,Undergraduate,19,110,no,0,0,0,yes,no
4426,26,27,3,Graduate,24,121,no,0,0,0,no,no
1794,65,19,2,Advanced or Professional,78,0,no,0,0,0,yes,no
1574,38,28,1,Undergraduate,124,120,no,0,0,0,no,no
3282,37,13,1,Graduate,145,0,no,0,0,1,yes,yes
1226,36,34,3,Advanced or Professional,167,0,yes,6.4,0,1,no,yes
118,25,0,3,Undergraduate,32,0,yes,0.6,0,0,yes,no
1670,52,25,4,Graduate,128,0,no,0,1,0,yes,yes
2918,34,34,2,Undergraduate,139,0,no,0,0,0,yes,no
5173,24,23,1,Undergraduate,77,0,no,0,0,0,yes,no
5439,27,23,3,Undergraduate,139,0,yes,8,0,0,yes,no
3244,26,26,2,Undergraduate,64,133,yes,3.4,0,0,no,no
1385,49,9,2,Advanced or Professional,89,163,no,0,0,1,yes,yes
5415,60,18,4,Graduate,175,81,no,0,0,0,no,no
4225,65,38,1,Advanced or Professional,31,0,no,0,0,0,yes,no
4534,49,2,1,Graduate,118,0,no,0,0,0,yes,no
2082,45,11,1,Undergraduate,66,119,no,0,0,0,yes,no
620,32,31,3,Advanced or Professional,77,0,no,0,0,0,yes,no
3186,42,39,4,Undergraduate,48,128,no,0,0,0,yes,no
687,59,0,3,Advanced or Professional,191,78,no,0,0,0,no,yes
5958,59,31,1,Undergraduate,159,0,no,0,0,0,yes,no
771,65,23,1,Advanced or Professional,56,0,no,0,0,0,yes,no
5224,32,42,4,Graduate,23,177,no,0,0,0,no,no
4014,64,33,2,Undergraduate,28,85,no,0,0,0,yes,no
992,44,25,2,Undergraduate,99,262,no,0,0,0,no,no
5888,61,0,1,Advanced or Professional,56,0,no,0,0,0,yes,no
4221,46,31,1,Undergraduate,20,0,yes,0.5,0,0,yes,no
4269,23,2,4,Advanced or Professional,68,0,yes,0.5,0,0,no,no
78,57,12,4,Undergraduate,33,0,no,0,0,0,yes,no
2342,56,26,1,Graduate,73,0,no,0,0,0,no,no
373,46,9,1,Graduate,93,77,yes,0.8,0,0,yes,no
3177,44,25,2,Graduate,68,0,no,0,0,0,yes,no
4013,52,12,1,Advanced or Professional,123,125,yes,1,0,0,no,no
3804,41,8,3,Graduate,121,0,yes,5,0,0,no,yes
4866,92,,7,Undergraduate,268,0,yes,7.1,0,0,no,no
2101,47,20,3,Graduate,132,255,no,0,0,0,no,yes
1056,47,29,4,Undergraduate,84,0,no,0,1,0,no,no
4274,65,22,1,Advanced or Professional,103,0,no,0,0,0,no,no
244,,3,1,Undergraduate,,106,no,0,1,0,yes,no
5618,52,14,1,Undergraduate,138,0,no,0,0,0,no,no
5523,50,32,2,Advanced or Professional,51,127,no,0,0,0,no,no
1563,,30,4,Graduate,28,215,yes,3,0,0,yes,no
604,92,,,Graduate,,0,no,0,0,0,yes,no
5199,66,,,Undergraduate,,0,yes,7,0,0,no,no
3058,39,2,1,Advanced or Professional,52,225,no,0,0,0,no,no
2455,44,14,3,Undergraduate,196,0,no,0,1,0,no,yes
1071,23,14,2,Graduate,60,0,no,0,0,0,no,no
2081,50,39,1,Advanced or Professional,108,172,yes,0.2,0,0,no,no
1476,,,1,Undergraduate,93,284,no,0,1,0,yes,no
5181,47,22,3,Undergraduate,95,74,no,0,0,0,yes,no
2406,55,4,1,Advanced or Professional,86,0,no,0,0,0,no,no
71,45,39,4,Graduate,94,188,no,0,0,0,no,no
2607,27,4,3,Advanced or Professional,53,129,no,0,0,0,yes,no
5381,40,11,3,Advanced or Professional,142,78,no,0,0,0,yes,no
3551,50,30,4,Advanced or Professional,83,292,no,0,0,0,yes,no
3273,,,1,Undergraduate,,0,no,0,0,0,yes,no
5055,35,28,4,Undergraduate,100,84,no,0,0,0,yes,no
3227,36,16,1,Advanced or Professional,76,0,yes,0.1,0,0,yes,no
1832,56,4,3,Graduate,118,131,yes,3.2,0,0,yes,no
5257,28,29,2,Advanced or Professional,100,0,no,0,0,0,yes,no
1182,51,21,2,Undergraduate,79,0,no,0,0,0,yes,no
4030,42,16,3,Graduate,150,0,no,0,0,0,no,yes
4683,39,14,4,Undergraduate,112,0,no,0,0,0,yes,no
2657,58,20,4,Graduate,147,92,yes,5,0,1,no,yes
285,36,18,2,Graduate,50,0,yes,0.8,0,0,no,no
62,60,11,1,Undergraduate,71,0,no,0,0,0,no,no
3145,37,17,3,Undergraduate,210,0,yes,0,1,0,yes,no
4748,24,42,2,Undergraduate,185,0,yes,1.5,0,0,yes,no
692,36,27,2,Undergraduate,75,0,no,0,0,0,yes,no
2261,42,13,4,Undergraduate,105,0,no,0,0,0,yes,no
4081,56,8,3,Undergraduate,143,194,no,0,0,0,no,no
4876,51,32,2,Advanced or Professional,94,0,no,0,0,0,yes,no
5143,64,64,,Undergraduate,,261,no,0,0,0,no,no
1543,,,4,Advanced or Professional,,285,no,0,0,0,yes,no
207,51,30,4,Graduate,64,176,no,0,0,0,yes,no
1911,65,17,1,Undergraduate,29,0,no,0,0,0,no,no
5481,,19,,Graduate,113,0,no,0,0,0,no,no
5612,27,9,1,Advanced or Professional,122,244,no,0,0,1,yes,no
2076,55,15,3,Advanced or Professional,12,93,no,0,0,0,no,no
5226,40,3,4,Advanced or Professional,118,0,no,0,0,0,no,no
4611,39,30,4,Advanced or Professional,140,0,no,0,0,0,yes,yes
1847,91,,,Graduate,,0,yes,6.4,0,0,no,no
4884,60,19,4,Advanced or Professional,129,100,no,0,0,1,yes,yes
3006,49,9,1,Graduate,55,0,no,0,0,0,no,no
5404,59,35,2,Undergraduate,101,225,no,0,0,0,no,no
4594,25,38,4,Graduate,8,92,no,0,0,0,yes,no
5622,29,3,3,Undergraduate,84,177,no,0,0,0,yes,no
3526,28,33,2,Undergraduate,97,0,no,0,0,0,no,no
190,,39,,Advanced or Professional,238,202,no,0,0,0,yes,no
1301,54,35,1,Undergraduate,65,0,yes,2.5,0,0,no,no
4606,61,30,1,Advanced or Professional,124,0,no,0,0,0,yes,no
3637,57,28,2,Graduate,68,0,no,0,0,0,yes,no
5450,51,40,4,Advanced or Professional,200,262,no,0,0,0,yes,yes
1162,44,7,3,Graduate,169,78,no,0,1,0,no,yes
765,27,12,4,Graduate,167,248,no,0,1,0,yes,yes
435,62,20,2,Advanced or Professional,78,0,yes,0.4,0,0,yes,no
1612,49,1,1,Graduate,82,0,yes,1.5,0,0,no,no
5011,49,10,3,Advanced or Professional,83,152,no,0,0,0,yes,no
3913,30,36,4,Undergraduate,105,0,yes,5.9,0,0,no,no
4573,47,16,3,Graduate,92,0,no,0,0,0,no,no
3055,49,13,1,Undergraduate,101,0,no,0,0,0,no,no
3132,46,7,4,Graduate,57,134,no,0,0,0,yes,no
1828,40,27,4,Advanced or Professional,169,297,yes,2.8,0,0,yes,yes
2509,49,16,4,Advanced or Professional,102,0,no,0,0,0,no,no
5957,54,15,1,Undergraduate,92,266,yes,4.3,0,0,no,yes
5753,32,7,4,Undergraduate,123,0,no,0,0,0,no,no
3960,34,2,4,Undergraduate,45,0,no,0,0,0,yes,no
4617,46,3,4,Advanced or Professional,194,160,no,0,0,0,yes,yes
58,53,18,1,Undergraduate,106,0,no,0,0,0,yes,no
4515,29,9,3,Graduate,193,109,no,0,0,0,yes,yes
5840,64,16,3,Advanced or Professional,109,0,no,0,0,0,yes,no
426,24,26,3,Undergraduate,98,228,no,0,0,0,yes,no
3018,43,10,2,Undergraduate,118,221,yes,1.8,0,0,no,no
554,57,0,3,Undergraduate,49,0,no,0,0,0,no,no
4163,30,23,2,Advanced or Professional,153,95,no,0,0,0,yes,yes
3072,37,35,1,Graduate,158,84,no,0,1,0,yes,yes
3584,49,15,4,Advanced or Professional,105,0,no,0,0,0,yes,no
4963,39,28,1,Advanced or Professional,53,0,no,0,0,0,yes,no
4002,59,22,2,Advanced or Professional,190,0,yes,1.3,0,0,yes,no
4431,39,21,3,Graduate,50,72,no,0,0,0,no,no
5427,33,18,2,Undergraduate,151,83,no,0,0,0,no,no
4185,28,30,4,Advanced or Professional,34,171,no,0,0,0,no,no
5897,27,31,1,Advanced or Professional,84,155,yes,0.1,0,0,no,no
5973,,41,,Undergraduate,,121,yes,6.2,0,0,yes,no
2281,66,26,3,Graduate,104,0,yes,4.6,0,0,no,no
5494,57,8,4,Undergraduate,122,0,yes,4.4,0,0,no,yes
2999,34,9,1,Advanced or Professional,187,0,no,0,1,0,yes,yes
4921,30,35,1,Undergraduate,100,0,no,0,0,0,yes,no
5462,34,22,1,Undergraduate,173,96,yes,5,0,1,yes,yes
1169,60,6,4,Undergraduate,41,74,no,0,0,0,yes,no
5408,41,64,7,Advanced or Professional,,100,no,0,0,0,no,no
4486,33,9,3,Advanced or Professional,102,0,yes,1.9,0,0,yes,no
3451,35,10,4,Graduate,180,187,no,0,0,1,yes,yes
3884,24,9,4,Graduate,67,93,yes,0.5,0,0,no,no
3708,38,64,,Undergraduate,265,92,no,0,0,0,yes,no
940,66,9,4,Graduate,116,141,no,0,0,0,no,no
5518,43,0,4,Advanced or Professional,93,0,no,0,1,0,yes,no
4305,50,28,2,Undergraduate,10,0,no,0,0,0,yes,no
2543,,,,Advanced or Professional,212,0,yes,1,0,0,yes,no
2886,50,3,1,Graduate,148,136,no,0,0,0,yes,yes
3292,34,13,2,Graduate,77,204,no,0,0,0,yes,no
3353,31,26,1,Undergraduate,107,127,yes,0.5,1,1,yes,no
1371,46,31,4,Undergraduate,46,0,yes,0.3,0,0,yes,no
815,36,,,Undergraduate,97,0,no,0,0,0,yes,no
3485,51,5,4,Advanced or Professional,67,0,no,0,0,0,yes,no
3909,25,7,1,Undergraduate,12,0,no,0,0,0,no,no
3485,26,11,1,Advanced or Professional,71,0,no,0,0,0,yes,no
855,58,5,2,Advanced or Professional,95,0,no,0,0,0,no,no
5894,32,25,4,Advanced or Professional,139,114,no,0,0,0,no,yes
4447,49,7,4,Undergraduate,10,0,no,0,1,0,yes,no
1435,62,23,1,Undergraduate,54,75,no,0,0,0,yes,no
3782,35,22,4,Graduate,51,0,no,0,0,0,yes,no
2621,,40,,Undergraduate,130,297,no,0,0,0,no,no
4568,59,27,1,Undergraduate,39,0,no,0,0,0,no,no
4477,63,0,4,Graduate,117,168,no,0,0,0,yes,yes
759,66,35,3,Undergraduate,42,123,no,0,0,0,yes,no
936,60,37,4,Undergraduate,120,76,no,0,0,0,yes,no
5399,,,,Advanced or Professional,,96,no,0,0,0,yes,no
2884,29,33,1,Undergraduate,28,193,no,0,0,0,no,no
4555,30,30,,Undergraduate,147,0,yes,2.9,0,0,yes,no
835,39,17,3,Advanced or Professional,82,128,yes,1.8,0,0,yes,no
4991,54,1,2,Graduate,76,0,yes,0.9,0,0,no,no
4962,29,14,3,Advanced or Professional,23,0,yes,0.5,0,0,yes,no
4007,90,63,7,Undergraduate,68,0,no,0,0,0,yes,no
5169,49,9,3,Undergraduate,75,0,no,0,1,0,no,no
5807,33,17,4,Advanced or Professional,34,210,no,0,0,0,yes,no
699,23,33,3,Advanced or Professional,180,0,no,0,0,0,yes,no
5792,67,23,4,Undergraduate,34,0,no,0,0,0,yes,no
5755,44,14,2,Advanced or Professional,72,167,yes,1.9,0,0,yes,no
5906,30,15,2,Undergraduate,49,0,no,0,0,0,yes,no
4135,44,28,3,Advanced or Professional,24,0,no,0,0,1,no,no
3392,50,21,1,Advanced or Professional,82,160,no,0,0,0,yes,no
2768,25,14,1,Undergraduate,87,0,no,0,0,0,no,no
5446,26,32,1,Undergraduate,79,92,no,0,0,0,no,no
1824,50,25,4,Undergraduate,131,0,no,0,0,0,yes,yes
4939,37,39,3,Graduate,61,0,no,0,0,0,yes,no
1402,53,37,1,Undergraduate,85,0,no,0,0,0,yes,no
5010,36,0,4,Undergraduate,107,0,yes,0.3,1,0,yes,no
2845,29,26,3,Advanced or Professional,86,101,yes,0.8,1,0,yes,no
930,46,4,2,Graduate,49,0,no,0,0,0,no,no
3828,39,4,4,Advanced or Professional,24,0,no,0,0,0,yes,no
425,51,0,1,Advanced or Professional,44,174,no,0,0,0,no,no
462,34,26,2,Graduate,126,112,no,0,0,1,yes,yes
2006,55,9,4,Undergraduate,74,232,yes,3.1,0,0,yes,no
3694,64,29,2,Advanced or Professional,81,0,yes,1.8,0,0,yes,no
3764,30,39,1,Undergraduate,41,0,yes,1.7,0,0,no,no
2779,,2,1,Undergraduate,,0,no,0,0,0,yes,no
4579,58,36,4,Graduate,67,71,no,0,0,0,yes,no
963,57,22,1,Advanced or Professional,78,0,no,0,0,0,yes,no
2363,,,,Advanced or Professional,8,0,no,0,0,0,no,no
1986,28,20,2,Graduate,134,0,yes,2.2,0,0,no,no
1560,61,18,2,Advanced or Professional,193,90,no,0,0,0,no,yes
2175,58,21,4,Undergraduate,81,0,no,0,0,1,no,no
2418,59,4,1,Advanced or Professional,107,314,no,0,0,0,yes,yes
2113,61,31,1,Undergraduate,41,0,no,0,0,0,no,no
3343,59,24,1,Advanced or Professional,90,0,yes,4.9,0,0,yes,no
2720,,,,Undergraduate,211,222,no,0,0,0,yes,no
69,53,3,3,Advanced or Professional,48,0,no,0,0,0,no,no
4743,54,35,4,Graduate,47,0,no,0,0,0,yes,no
778,36,2,3,Advanced or Professional,201,0,no,0,0,1,yes,yes
4164,46,15,3,Graduate,118,0,no,0,0,0,yes,no
2586,44,19,1,Undergraduate,16,71,no,0,0,0,yes,no
3222,39,0,4,Graduate,170,148,no,0,0,0,no,yes
3183,47,2,4,Advanced or Professional,19,0,yes,0.3,0,0,no,no
4203,52,17,4,Advanced or Professional,131,126,no,0,0,1,yes,yes
5484,61,14,3,Graduate,122,0,no,0,0,0,no,no
1755,24,4,3,Advanced or Professional,77,0,no,0,0,0,yes,no
1138,37,20,1,Undergraduate,39,0,yes,5,1,0,yes,no
2150,,,,Undergraduate,287,0,no,0,0,0,no,no
4365,30,32,2,Undergraduate,83,110,no,0,0,0,no,no
1073,35,13,1,Undergraduate,146,0,no,0,0,0,no,yes
4102,38,29,2,Undergraduate,66,0,no,0,0,0,yes,no
1816,58,22,1,Graduate,80,0,yes,1,0,0,no,no
3560,31,40,2,Advanced or Professional,150,0,yes,4.6,0,1,yes,yes
360,30,34,2,Graduate,57,0,no,0,0,0,yes,no
5157,46,40,2,Undergraduate,105,99,no,0,0,0,yes,no
4313,36,21,2,Advanced or Professional,63,78,no,0,0,0,no,no
1323,61,5,1,Advanced or Professional,94,70,yes,0.4,0,1,yes,no
1118,51,32,4,Undergraduate,64,0,no,0,0,0,yes,no
3107,,,,Undergraduate,,147,no,0,0,0,yes,no
1437,58,1,4,Undergraduate,85,0,no,0,0,0,no,no
202,42,6,2,Graduate,138,0,no,0,0,0,yes,no
3766,25,9,2,Graduate,216,0,no,0,0,0,yes,no
473,52,14,3,Graduate,83,227,yes,2.3,0,0,yes,no
3134,39,3,2,Undergraduate,27,141,yes,1.3,0,0,yes,no
4852,54,19,,Undergraduate,,0,yes,1.3,0,0,no,no
4464,64,37,2,Undergraduate,63,0,no,0,0,0,yes,no
3398,38,12,3,Advanced or Professional,199,0,no,0,0,1,yes,yes
3655,48,41,2,Undergraduate,119,173,no,0,0,0,no,no
2444,34,33,4,Advanced or Professional,83,0,no,0,0,0,no,no
5997,67,5,3,Advanced or Professional,64,93,yes,2.7,0,0,yes,no
1135,32,20,2,Graduate,80,118,yes,1.3,1,0,yes,no
5843,36,27,4,Advanced or Professional,36,79,no,0,0,0,yes,no
2224,66,20,4,Advanced or Professional,86,0,no,0,0,0,yes,no
826,47,6,3,Graduate,88,0,no,0,0,0,yes,no
1993,25,6,3,Advanced or Professional,42,150,no,0,0,0,yes,no
2439,38,14,3,Undergraduate,93,0,no,0,0,0,no,no
3580,65,13,1,Advanced or Professional,71,202,no,0,1,0,no,no
3059,,,,Undergraduate,23,165,no,0,0,0,no,no
2342,40,38,4,Advanced or Professional,152,152,no,0,0,0,yes,yes
2808,44,15,4,Undergraduate,27,0,yes,1.5,0,0,no,no
3308,51,36,4,Undergraduate,47,0,no,0,0,0,yes,no
5337,,,,Undergraduate,,0,no,0,0,0,no,no
3747,40,10,3,Undergraduate,68,143,no,0,0,0,yes,no
1267,48,34,2,Advanced or Professional,97,0,no,0,0,0,no,no
3665,33,29,4,Undergraduate,102,105,yes,0.2,0,0,yes,no
872,60,3,1,Undergraduate,145,0,no,0,0,0,yes,no
200,49,33,3,Graduate,57,158,no,0,0,0,yes,no
2301,57,19,2,Undergraduate,99,0,yes,0.5,0,0,no,no
5212,31,20,1,Undergraduate,90,0,no,0,0,0,no,no
2262,30,2,4,Graduate,154,81,yes,1.2,0,1,no,yes
331,28,29,2,Undergraduate,65,290,no,0,0,0,yes,no
291,,,,Undergraduate,,0,no,0,0,0,yes,no
2334,62,33,1,Undergraduate,159,0,yes,2.3,0,0,no,no
162,32,29,2,Graduate,42,171,no,0,0,0,yes,no
3422,44,29,2,Advanced or Professional,25,0,no,0,0,0,yes,no
26,38,39,1,Advanced or Professional,140,0,no,0,0,0,no,no
3463,62,34,4,Graduate,30,112,no,0,1,0,no,no
5042,35,37,3,Undergraduate,110,0,no,0,0,0,yes,no
2789,52,39,1,Advanced or Professional,50,0,yes,3,0,0,no,no
4142,39,28,1,Advanced or Professional,51,0,yes,0.2,1,0,no,no
953,28,9,4,Graduate,44,0,no,0,1,0,yes,no
3628,46,21,2,Undergraduate,84,261,no,0,0,0,yes,no
630,64,,,Advanced or Professional,,0,no,0,0,0,yes,no
5091,40,23,4,Graduate,68,0,no,0,0,0,yes,no
221,36,20,2,Undergraduate,88,0,no,0,0,0,yes,no
3817,63,15,3,Advanced or Professional,153,0,no,0,0,0,yes,no
5787,42,36,1,Advanced or Professional,208,0,no,0,0,0,yes,no
1424,66,24,4,Undergraduate,117,80,no,0,0,0,yes,no
5328,50,5,2,Undergraduate,33,118,no,0,0,0,yes,no
3336,43,24,2,Undergraduate,90,0,no,0,0,0,yes,no
2139,50,28,4,Undergraduate,87,79,no,0,1,0,no,no
297,61,15,2,Undergraduate,42,0,no,0,0,0,yes,no
2669,48,35,3,Undergraduate,173,178,yes,2.4,0,1,yes,yes
5579,45,21,1,Advanced or Professional,55,94,no,0,0,0,no,no
3906,48,25,1,Graduate,45,0,no,0,0,0,yes,no
4825,56,35,3,Undergraduate,157,107,yes,6.6,0,0,no,yes
3253,43,30,2,Undergraduate,71,0,no,0,0,0,no,no
4615,39,2,4,Undergraduate,67,331,no,0,1,0,no,no
5396,50,9,3,Undergraduate,145,0,no,0,0,0,no,no
61,47,13,2,Graduate,83,0,no,0,0,0,no,no
3917,53,18,1,Undergraduate,127,127,yes,5.3,0,0,yes,yes
2492,54,32,3,Graduate,84,0,yes,0,1,0,yes,no
5917,26,3,1,Undergraduate,31,0,yes,0.7,0,0,no,no
5106,50,21,1,Advanced or Professional,52,0,no,0,0,0,yes,no
143,60,25,1,Undergraduate,110,0,yes,2,0,0,no,no
1821,27,34,4,Advanced or Professional,161,0,no,0,0,0,yes,yes
3715,57,36,2,Undergraduate,54,0,no,0,0,0,yes,no
1160,26,34,2,Undergraduate,132,0,no,0,0,0,no,yes
3095,39,41,2,Advanced or Professional,101,0,yes,1.3,0,0,no,no
2256,46,19,4,Advanced or Professional,91,0,no,0,0,0,yes,no
1761,66,2,1,Graduate,107,0,no,0,0,0,no,no
945,64,2,1,Graduate,99,173,yes,1.3,0,0,no,no
2222,,,,Undergraduate,,90,no,0,1,0,yes,no
3880,,,,Undergraduate,266,0,yes,6.3,0,0,no,no
5186,58,42,3,Advanced or Professional,72,0,yes,0.1,0,0,no,no
1813,,25,,Undergraduate,,162,yes,1.5,0,0,yes,no
298,,16,2,Graduate,70,0,yes,1.4,0,0,yes,no
2487,90,62,1,Advanced or Professional,47,157,no,0,0,0,no,no
761,50,36,2,Graduate,63,109,yes,0.9,0,0,no,no
1274,,41,,Undergraduate,,0,no,0,0,0,no,no
3313,27,29,1,Graduate,72,102,no,0,0,0,yes,no
4450,35,28,1,Advanced or Professional,208,178,no,0,0,0,no,no
5103,59,39,1,Graduate,82,201,no,0,0,0,yes,no
3626,35,8,3,Undergraduate,179,0,no,0,0,0,yes,no
3201,29,16,1,Graduate,31,0,no,0,0,0,no,no
3969,57,22,1,Advanced or Professional,56,0,no,0,0,0,no,no
499,28,34,1,Graduate,109,167,no,0,0,0,yes,no
5705,27,13,2,Undergraduate,49,0,yes,0.1,0,0,yes,no
4591,41,30,2,Undergraduate,42,0,no,0,0,0,no,no
1120,32,15,3,Advanced or Professional,52,144,yes,3.2,0,0,yes,no
4678,67,30,1,Advanced or Professional,57,222,no,0,1,0,no,no
3179,27,20,1,Undergraduate,82,209,yes,1.7,1,1,yes,no
5609,42,10,2,Graduate,41,0,no,0,0,0,yes,no
5620,57,28,2,Graduate,16,0,yes,1.4,1,0,no,no
2943,,6,,Advanced or Professional,,0,no,0,0,0,no,no
5044,30,15,4,Graduate,122,70,yes,5.8,0,1,yes,yes
523,35,4,1,Undergraduate,92,0,no,0,0,0,no,no
2941,39,29,3,Advanced or Professional,103,0,no,0,0,0,no,no
2774,23,27,1,Undergraduate,14,0,yes,2,0,0,yes,no
802,43,1,4,Graduate,148,0,yes,5.9,0,1,yes,yes
3974,33,11,3,Advanced or Professional,50,0,no,0,0,0,yes,no
5656,59,23,2,Undergraduate,56,0,no,0,0,0,no,no
5686,38,29,4,Advanced or Professional,104,82,yes,2.7,0,0,yes,yes
1947,51,21,1,Undergraduate,100,0,no,0,0,0,no,no
5481,57,3,1,Advanced or Professional,98,191,no,0,0,0,no,no
4043,31,19,1,Advanced or Professional,46,231,no,0,0,0,yes,no
